datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,tpch_0_q4,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,4612.0,tpch,10
iceberg,spark,tpch_0_q4,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,4466.0,tpch,10
iceberg,spark,tpch_0_q4,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,4298.0,tpch,10
iceberg,spark,tpch_0_q4,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,4673.0,tpch,10
iceberg,spark,tpch_0_q4,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,4346.0,tpch,10
iceberg,spark,tpch_0_q4,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,4438.0,tpch,10
iceberg,spark,tpch_0_q4,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,4459.0,tpch,10
iceberg,spark,tpch_0_q4,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,4447.0,tpch,10
iceberg,spark,tpch_0_q4,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,4610.0,tpch,10
iceberg,spark,tpch_0_q5,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,10809.0,tpch,10
iceberg,spark,tpch_0_q5,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,10858.0,tpch,10
iceberg,spark,tpch_0_q5,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,11909.0,tpch,10
iceberg,spark,tpch_0_q5,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,10711.0,tpch,10
iceberg,spark,tpch_0_q5,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,11710.0,tpch,10
iceberg,spark,tpch_0_q5,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,10469.0,tpch,10
iceberg,spark,tpch_0_q5,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,10721.0,tpch,10
iceberg,spark,tpch_0_q5,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,11693.0,tpch,10
iceberg,spark,tpch_0_q5,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,11006.0,tpch,10
iceberg,spark,tpch_0_q5,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,10955.0,tpch,10
iceberg,spark,tpch_0_q6,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,2851.0,tpch,10
iceberg,spark,tpch_0_q6,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,2915.0,tpch,10
iceberg,spark,tpch_0_q6,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,2849.0,tpch,10
iceberg,spark,tpch_0_q6,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,2836.0,tpch,10
iceberg,spark,tpch_0_q6,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,2822.0,tpch,10
iceberg,spark,tpch_0_q6,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,3121.0,tpch,10
iceberg,spark,tpch_0_q6,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,2901.0,tpch,10
iceberg,spark,tpch_0_q6,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,3299.0,tpch,10
iceberg,spark,tpch_0_q6,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,4699.0,tpch,10
iceberg,spark,tpch_0_q6,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,3027.0,tpch,10
iceberg,spark,tpch_0_q7,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,18767.0,tpch,10
iceberg,spark,tpch_0_q7,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,19393.0,tpch,10
iceberg,spark,tpch_0_q7,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,16828.0,tpch,10
iceberg,spark,tpch_0_q7,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,14912.0,tpch,10
iceberg,spark,tpch_0_q7,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,18174.0,tpch,10
iceberg,spark,tpch_0_q7,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,14215.0,tpch,10
iceberg,spark,tpch_0_q7,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,18754.0,tpch,10
iceberg,spark,tpch_0_q7,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,23410.0,tpch,10
iceberg,spark,tpch_0_q7,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,15940.0,tpch,10
iceberg,spark,tpch_0_q7,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,15112.0,tpch,10
iceberg,spark,tpch_0_q8,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,10708.0,tpch,10
iceberg,spark,tpch_0_q8,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,10844.0,tpch,10
iceberg,spark,tpch_0_q8,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,10777.0,tpch,10
iceberg,spark,tpch_0_q8,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,10551.0,tpch,10
iceberg,spark,tpch_0_q8,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,11271.0,tpch,10
iceberg,spark,tpch_0_q8,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,10486.0,tpch,10
iceberg,spark,tpch_0_q8,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,10852.0,tpch,10
iceberg,spark,tpch_0_q8,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,11569.0,tpch,10
iceberg,spark,tpch_0_q8,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,10996.0,tpch,10
iceberg,spark,tpch_0_q8,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,11009.0,tpch,10
iceberg,spark,tpch_0_q9,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,13843.0,tpch,10
iceberg,spark,tpch_0_q9,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,13623.0,tpch,10
iceberg,spark,tpch_0_q9,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,14012.0,tpch,10
iceberg,spark,tpch_0_q9,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,13803.0,tpch,10
iceberg,spark,tpch_0_q9,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,13989.0,tpch,10
iceberg,spark,tpch_0_q9,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,13777.0,tpch,10
iceberg,spark,tpch_0_q9,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,14057.0,tpch,10
iceberg,spark,tpch_0_q9,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,14638.0,tpch,10
iceberg,spark,tpch_0_q9,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,14306.0,tpch,10
iceberg,spark,tpch_0_q9,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,14356.0,tpch,10
iceberg,spark,tpch_1_q1,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,2868.0,tpch,10
iceberg,spark,tpch_1_q1,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,3641.0,tpch,10
iceberg,spark,tpch_1_q1,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,2819.0,tpch,10
iceberg,spark,tpch_1_q1,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,2995.0,tpch,10
iceberg,spark,tpch_1_q1,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,2836.0,tpch,10
iceberg,spark,tpch_1_q1,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,3158.0,tpch,10
iceberg,spark,tpch_1_q1,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,3818.0,tpch,10
iceberg,spark,tpch_1_q1,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,4016.0,tpch,10
iceberg,spark,tpch_1_q1,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,3407.0,tpch,10
iceberg,spark,tpch_1_q1,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,3422.0,tpch,10
iceberg,spark,tpch_1_q10,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,11923.0,tpch,10
iceberg,spark,tpch_1_q10,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,12379.0,tpch,10
iceberg,spark,tpch_1_q10,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,12454.0,tpch,10
iceberg,spark,tpch_1_q10,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,12040.0,tpch,10
iceberg,spark,tpch_1_q10,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,12761.0,tpch,10
iceberg,spark,tpch_1_q10,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,11449.0,tpch,10
iceberg,spark,tpch_1_q10,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,12171.0,tpch,10
iceberg,spark,tpch_1_q10,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,12431.0,tpch,10
iceberg,spark,tpch_1_q10,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,12411.0,tpch,10
iceberg,spark,tpch_1_q10,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,12993.0,tpch,10
iceberg,spark,tpch_1_q11,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3135.0,tpch,10
iceberg,spark,tpch_1_q11,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,3448.0,tpch,10
iceberg,spark,tpch_1_q11,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,3342.0,tpch,10
iceberg,spark,tpch_1_q11,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,3092.0,tpch,10
iceberg,spark,tpch_1_q11,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,3568.0,tpch,10
iceberg,spark,tpch_1_q11,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2998.0,tpch,10
iceberg,spark,tpch_1_q11,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,3106.0,tpch,10
iceberg,spark,tpch_1_q11,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,3588.0,tpch,10
iceberg,spark,tpch_1_q11,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,4090.0,tpch,10
iceberg,spark,tpch_1_q11,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,3262.0,tpch,10
iceberg,spark,tpch_1_q12,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,4177.0,tpch,10
iceberg,spark,tpch_1_q12,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,4655.0,tpch,10
iceberg,spark,tpch_1_q12,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,3978.0,tpch,10
iceberg,spark,tpch_1_q12,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,4244.0,tpch,10
iceberg,spark,tpch_1_q12,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,4116.0,tpch,10
iceberg,spark,tpch_1_q12,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,4595.0,tpch,10
iceberg,spark,tpch_1_q12,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,4595.0,tpch,10
iceberg,spark,tpch_1_q12,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,4914.0,tpch,10
iceberg,spark,tpch_1_q12,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,4429.0,tpch,10
iceberg,spark,tpch_1_q12,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,4543.0,tpch,10
iceberg,spark,tpch_1_q13,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,2844.0,tpch,10
iceberg,spark,tpch_1_q13,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,2580.0,tpch,10
iceberg,spark,tpch_1_q13,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,2533.0,tpch,10
iceberg,spark,tpch_1_q13,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,2602.0,tpch,10
iceberg,spark,tpch_1_q13,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,2547.0,tpch,10
iceberg,spark,tpch_1_q13,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,2849.0,tpch,10
iceberg,spark,tpch_1_q13,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,2806.0,tpch,10
iceberg,spark,tpch_1_q13,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,3054.0,tpch,10
iceberg,spark,tpch_1_q13,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,2734.0,tpch,10
iceberg,spark,tpch_1_q13,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,2688.0,tpch,10
iceberg,spark,tpch_1_q14,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,4292.0,tpch,10
iceberg,spark,tpch_1_q14,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,4199.0,tpch,10
iceberg,spark,tpch_1_q14,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,4084.0,tpch,10
iceberg,spark,tpch_1_q14,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,4252.0,tpch,10
iceberg,spark,tpch_1_q14,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,4093.0,tpch,10
iceberg,spark,tpch_1_q14,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,4402.0,tpch,10
iceberg,spark,tpch_1_q14,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,4153.0,tpch,10
iceberg,spark,tpch_1_q14,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,4444.0,tpch,10
iceberg,spark,tpch_1_q14,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,4163.0,tpch,10
iceberg,spark,tpch_1_q14,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,6310.0,tpch,10
iceberg,spark,tpch_1_q15,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,7123.0,tpch,10
iceberg,spark,tpch_1_q15,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,7131.0,tpch,10
iceberg,spark,tpch_1_q15,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,6791.0,tpch,10
iceberg,spark,tpch_1_q15,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,6972.0,tpch,10
iceberg,spark,tpch_1_q15,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,6823.0,tpch,10
iceberg,spark,tpch_1_q15,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,7279.0,tpch,10
iceberg,spark,tpch_1_q15,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,9628.0,tpch,10
iceberg,spark,tpch_1_q15,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,8031.0,tpch,10
iceberg,spark,tpch_1_q15,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,7846.0,tpch,10
iceberg,spark,tpch_1_q15,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,7103.0,tpch,10
iceberg,spark,tpch_1_q16,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,1563.0,tpch,10
iceberg,spark,tpch_1_q16,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,1458.0,tpch,10
iceberg,spark,tpch_1_q16,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,1490.0,tpch,10
iceberg,spark,tpch_1_q16,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,1357.0,tpch,10
iceberg,spark,tpch_1_q16,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,1399.0,tpch,10
iceberg,spark,tpch_1_q16,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,1410.0,tpch,10
iceberg,spark,tpch_1_q16,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,1644.0,tpch,10
iceberg,spark,tpch_1_q16,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,1784.0,tpch,10
iceberg,spark,tpch_1_q16,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,1630.0,tpch,10
iceberg,spark,tpch_1_q16,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,1351.0,tpch,10
iceberg,spark,tpch_1_q17,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,11521.0,tpch,10
iceberg,spark,tpch_1_q17,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,12784.0,tpch,10
iceberg,spark,tpch_1_q17,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,11745.0,tpch,10
iceberg,spark,tpch_1_q17,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,11871.0,tpch,10
iceberg,spark,tpch_1_q17,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,12310.0,tpch,10
iceberg,spark,tpch_1_q17,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,11809.0,tpch,10
iceberg,spark,tpch_1_q17,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,12442.0,tpch,10
iceberg,spark,tpch_1_q17,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,12745.0,tpch,10
iceberg,spark,tpch_1_q17,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,12353.0,tpch,10
iceberg,spark,tpch_1_q17,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,12188.0,tpch,10
iceberg,spark,tpch_1_q18,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,15596.0,tpch,10
iceberg,spark,tpch_1_q18,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,16816.0,tpch,10
iceberg,spark,tpch_1_q18,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,16153.0,tpch,10
iceberg,spark,tpch_1_q18,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,15336.0,tpch,10
iceberg,spark,tpch_1_q18,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,16430.0,tpch,10
iceberg,spark,tpch_1_q18,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,14926.0,tpch,10
iceberg,spark,tpch_1_q18,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,16462.0,tpch,10
iceberg,spark,tpch_1_q18,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,18728.0,tpch,10
iceberg,spark,tpch_1_q18,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,17848.0,tpch,10
iceberg,spark,tpch_1_q18,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,18920.0,tpch,10
iceberg,spark,tpch_1_q19,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,4838.0,tpch,10
iceberg,spark,tpch_1_q19,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,4810.0,tpch,10
iceberg,spark,tpch_1_q19,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,4794.0,tpch,10
iceberg,spark,tpch_1_q19,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,4810.0,tpch,10
iceberg,spark,tpch_1_q19,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,4748.0,tpch,10
iceberg,spark,tpch_1_q19,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,5415.0,tpch,10
iceberg,spark,tpch_1_q19,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,5180.0,tpch,10
iceberg,spark,tpch_1_q19,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,6037.0,tpch,10
iceberg,spark,tpch_1_q19,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,5193.0,tpch,10
iceberg,spark,tpch_1_q19,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,5507.0,tpch,10
iceberg,spark,tpch_1_q2,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,3687.0,tpch,10
iceberg,spark,tpch_1_q2,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,3624.0,tpch,10
iceberg,spark,tpch_1_q2,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,3921.0,tpch,10
iceberg,spark,tpch_1_q2,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,3580.0,tpch,10
iceberg,spark,tpch_1_q2,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,3749.0,tpch,10
iceberg,spark,tpch_1_q2,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,3457.0,tpch,10
iceberg,spark,tpch_1_q2,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,3825.0,tpch,10
iceberg,spark,tpch_1_q2,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,3889.0,tpch,10
iceberg,spark,tpch_1_q2,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,3729.0,tpch,10
iceberg,spark,tpch_1_q2,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,3490.0,tpch,10
iceberg,spark,tpch_1_q20,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,5584.0,tpch,10
iceberg,spark,tpch_1_q20,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,5551.0,tpch,10
iceberg,spark,tpch_1_q20,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,5427.0,tpch,10
iceberg,spark,tpch_1_q20,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,5565.0,tpch,10
iceberg,spark,tpch_1_q20,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,5520.0,tpch,10
iceberg,spark,tpch_1_q20,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,5558.0,tpch,10
iceberg,spark,tpch_1_q20,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,5791.0,tpch,10
iceberg,spark,tpch_1_q20,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,6611.0,tpch,10
iceberg,spark,tpch_1_q20,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,7421.0,tpch,10
iceberg,spark,tpch_1_q20,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,5591.0,tpch,10
iceberg,spark,tpch_1_q21,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,30158.0,tpch,10
iceberg,spark,tpch_1_q21,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,29970.0,tpch,10
iceberg,spark,tpch_1_q21,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,27288.0,tpch,10
iceberg,spark,tpch_1_q21,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,26971.0,tpch,10
iceberg,spark,tpch_1_q21,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,28040.0,tpch,10
iceberg,spark,tpch_1_q21,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,26038.0,tpch,10
iceberg,spark,tpch_1_q21,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,33222.0,tpch,10
iceberg,spark,tpch_1_q21,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,35844.0,tpch,10
iceberg,spark,tpch_1_q21,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,28266.0,tpch,10
iceberg,spark,tpch_1_q21,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,28524.0,tpch,10
iceberg,spark,tpch_1_q22,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,1295.0,tpch,10
iceberg,spark,tpch_1_q22,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,1551.0,tpch,10
iceberg,spark,tpch_1_q22,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,1327.0,tpch,10
iceberg,spark,tpch_1_q22,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,1543.0,tpch,10
iceberg,spark,tpch_1_q22,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,1386.0,tpch,10
iceberg,spark,tpch_1_q22,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,1402.0,tpch,10
iceberg,spark,tpch_1_q22,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,1347.0,tpch,10
iceberg,spark,tpch_1_q22,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,1350.0,tpch,10
iceberg,spark,tpch_1_q22,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,1463.0,tpch,10
iceberg,spark,tpch_1_q22,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,1496.0,tpch,10
iceberg,spark,tpch_1_q3,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,7838.0,tpch,10
iceberg,spark,tpch_1_q3,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,8603.0,tpch,10
iceberg,spark,tpch_1_q3,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,7783.0,tpch,10
iceberg,spark,tpch_1_q3,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,7470.0,tpch,10
iceberg,spark,tpch_1_q3,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,7922.0,tpch,10
iceberg,spark,tpch_1_q3,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,7369.0,tpch,10
iceberg,spark,tpch_1_q3,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,8336.0,tpch,10
iceberg,spark,tpch_1_q3,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,8002.0,tpch,10
iceberg,spark,tpch_1_q3,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,8757.0,tpch,10
iceberg,spark,tpch_1_q3,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,8414.0,tpch,10
iceberg,spark,tpch_1_q4,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,4069.0,tpch,10
iceberg,spark,tpch_1_q4,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,4925.0,tpch,10
iceberg,spark,tpch_1_q4,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,4205.0,tpch,10
iceberg,spark,tpch_1_q4,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,3983.0,tpch,10
iceberg,spark,tpch_1_q4,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,4379.0,tpch,10
iceberg,spark,tpch_1_q4,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,4218.0,tpch,10
iceberg,spark,tpch_1_q4,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,5218.0,tpch,10
iceberg,spark,tpch_1_q4,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,4499.0,tpch,10
iceberg,spark,tpch_1_q4,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,4469.0,tpch,10
iceberg,spark,tpch_1_q4,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,4443.0,tpch,10
iceberg,spark,tpch_1_q5,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,10637.0,tpch,10
iceberg,spark,tpch_1_q5,8.0;12.0;553.0;132.0;27.0;27.0|0;1;1,10527.0,tpch,10
iceberg,spark,tpch_1_q5,132.0;27.0;27.0;8.0;12.0;553.0|1;0;0,10834.0,tpch,10
iceberg,spark,tpch_1_q5,132.0;27.0;27.0;132.0;27.0;27.0|0;0;1,10541.0,tpch,10
iceberg,spark,tpch_1_q5,8.0;12.0;553.0;132.0;27.0;27.0|1;1;0,10810.0,tpch,10
iceberg,spark,tpch_1_q5,132.0;27.0;27.0;8.0;12.0;553.0|0;1;0,9972.0,tpch,10
iceberg,spark,tpch_1_q5,32.0;10.0;27.0;32.0;10.0;27.0|0;0;1,10666.0,tpch,10
iceberg,spark,tpch_1_q5,32.0;107.0;562.0;32.0;10.0;27.0|0;1;1,11202.0,tpch,10
iceberg,spark,tpch_1_q5,32.0;10.0;27.0;32.0;107.0;562.0|0;0;1,10656.0,tpch,10
iceberg,spark,tpch_1_q5,32.0;10.0;27.0;32.0;10.0;27.0|0;1;0,10363.0,tpch,10
iceberg,spark,tpch_1_q6,132.0;27.0;27.0;132.0;27.0;27.0|1;1;1,2935.0,tpch,10
